source,text
1,"@Watchman4the1: Chuck Schumer: Sen Marco Rubio Is â€œTotally Committed To Obamaâ€™s Immigration Agendaâ€ù https://t.co/yieqFMRxwH DonaldTrumpTwitter for Android,@Variety: Ratings: DonaldTrump lifted #SNL to a near four-year high. https://t.co/DDhsj9SZ03 https://t.co/jFYaKx2WYW"" TRUMP RATINGS GOLD!"
1,"@TradingStreetCo:Donald Trump Is Ratings â€˜Goldâ€™ For SNL: Donald Trump Is Ratings â€˜Goldâ€™ For SNL... https://t.co/leEPs9OoAe  @FoxNews  @CNNTwitter for Android,Thank you to all of those who gave me such wonderful reviews for my performance on @nbcsnl Saturday Night Live. Best ratings in 4 years!Twitter for Android,@dlustv: Trump SNL Episode Generates Highest Ratings Since 2012: At the very least Donald Trump is making Sat... https://t.co/sNQZv8YPaO"""
1,@KazmierskiR: @realDonaldTrump @DonaldJTrumpJr OuTsTaNdInG!!! Is obvious that Jr. has much of his father's 'charisma' and intelligence!
1,@teed_chris: @Loyal2Trump2016 @TrumpAlabama  @FoxNews Look when you try to kill Your momthat's it for me no walking on water
1,@freedoms411: @wakeuppeopleSOS @mitchellvii  @CNN @ABC @CBS It shouldn't be ignored and I doubt it will be Carson will drop in polls.
1,@kniala: @realDonaldTrump Exactly. Marco has no accomplishments.
1,@burgettn: @AB1132 @realDonaldTrump it's the only way we can make America great again.
1,"@JimmyGould07: Only one man has the appeal nerve commitment ideas &amp; motivation. He's the icon business tycoon and lovable DonaldTrumpTwitter for Android,@BreitbartNews: Ratings were HUGE for @realDonaldTrump's appearance on Saturday Night Live -&gt; https://t.co/wdQXRq36yF"""
1,@Fox411: DonaldTrump 'Saturday Night Live' episode garners highest viewership since 2012 https://t.co/AFMcaRWGm2 https://t.co/n5Zw20H9zp
1,@foxandfriends:  Trump helps â€˜SNLâ€™ blow roof off the ratings most viewers since 2012 https://t.co/Z0pCZYXxcp https://t.co/a28U65mge6
1,@USATODAY: Donald Trump lifted #SNL to its best ratings since 2012.  https://t.co/h2jQI9PpvP (Photo: NBC) https://t.co/YLlXQO9mtf
1,@piersmorgan: Why @realdonaldtrump nailed SNL. My new column. https://t.co/2mIMzNRMOc
1,@foxnation: #DonaldTrump Gives SNL Its Biggest Ratings In Years https://t.co/zMnZoMamu9
1,I will be interviewed by @GStephanopoulos on @GMA at 7:00 A.M. There is much to talk about!
1,@JezzaK: If the Trump Hotel Honolulu is any reflection how you would be as President then I think the U.S will be in good hands Thank you!
1,@curtismuddog: @limbaugh @seanhannity @realDonaldTrump is Hillary's worst nightmare! Just take a look at Illinois rally last night.
1,@jspence80: @jspence80: Like him or hate him @realDonaldTrump runs a brilliant campaign for #POTUS2016 !  Thank you!
1,"@ray_aub:  Funny all the real polls have @realDonaldTrump way ahead.Twitter for Android,@Rmac747:  Keep up the good work Donald! Hello from Vancouver where the new &amp; amazing Trump Tower and Hotel almost complete!"
1,Will be on @Morning_Joe live from New Hampshire - 7:00 A.M. Talking about the debate and more!
1,Loved doing the debate...won Drudge and all on-line polls! Amazing evening moderators did an outstanding job.
1,@Christianlord12:  RUBIO sat back during debate on Immigration hoping no 1 would ask him about Gang of 8. https://t.co/sevUe7bikR
1,@frankieguy85: This 92-Year-Old Woman Registered to Vote Just to Cast a Ballot for Trump https://t.co/6REhiGankb
1,@BornToBeGOP: @realDonaldTrump You will bring out more voters to vote for you than we've seen in any election! Great.
1,@ellenEspence: I'm not convinced that any candidate other than @realDonaldTrump is committed to securing our borders. #VoteTrump2016
1,"All seven on-line polls including Drudge and Time with thousands of respondents said I won the debate. @krauthammer said I was ""so so."""
1,I will be interviewed on @MariaBartiromo @FoxBusiness at 7:30
1,Today's @WSJ Editorial is WRONG again. I know that China is not in the new T.P.P. trade deal but would come in latter through a back door.
1,.@WSJ Editorial Board should review my debate statement re China and T.P.P. and apologize. China not part but will get their way in later.
1,The @WSJ Editorial Board is so wrong so often. They got info from an incorrect story in another pub. Why not watch and listen to debate.
1,"When and how are the dummies at the @WSJ going to apologize to me for their totally incorrect Editorial on me. I want ""smart"" trade deals."
1,Why wouldn't the @WSJ call for comment or clarification before writing an editorial which is so totally wrong. No wonder it is doing poorly!
1,We as a country either have borders or we don't. IF WE DON'T HAVE BORDERS WE DON'T HAVE A COUNTRY!
1,.@KarlRove is a biased dope who wrote falsely about me re China and TPP. This moron wasted $430 million on political campaigns and lost 100%
1,Why does the failing @WSJ write a false editorial about me and let dummy @KarlRove make the same mistake in the same edition of the paper?
1,Wow pres. candidate Ben Carson who is very weak on illegal Immigration just said  he likes amnesty and a pathway to citizenship.
1,.@CarlyFiorina had to inject herself into my factual statements concerning Ben Carson in order to breathe life into her failing campaign!
1,.@seanhannity  Carly whose campaign is dead is making false statements about me in order to salvage hope! Sad.
1,"President Obama said ""ISIL continues to shrink"" in an interview just hours before the horrible attack in Paris. He is just so bad! CHANGE."
1,We need much tougher much smarter leadership - and we need it NOW!
1,@Mario_Posillico: @realDonaldTrump you need to win for not just America but for humanity.
1,@ABCinSC: @realDonaldTrump - a tough man for a tough job in tough times. Gloves off game on! https://t.co/l2ea1ZJ5Ps
1,@dlt912: @realDonaldTrump you definitely have my vote!_Ÿ‘ç_Ÿè»
1,@jrpantiques: @realDonaldTrump @ABCinSC @KatrinaPierson THE WORLD IS PLAYING EVERYTHING RIGHT FOR TRUMP! EVERY DAY HIS POINTS ARE PROVEN
1,@HaloOneForTrump: @realDonaldTrump has what MONEY CAN'T BUY: VISION &amp; LOYAL &amp; MOTIVATED SUPPORT! #veterans #military  @foxnews @cnn @GOP
1,"@shawnlivinlife: I still haven't heard the WH say the words islamic terrorist. Call it what it is. #Trump2016 can't happen fast enough.Twitter for Android,@Gman0623: @realDonaldTrump @HaloOneForTrump @FoxNews @CNN @GOP I love you Trump! MAKE AMERICA GREAT AGAIN!"""
1,@MikeOG_: @realDonaldTrump was right! close the borders! #Trump2016
1,"Great news out of New Hampshire! DonaldTrump is pulling away from the pack w/ 2nd is 17% behind him! #Trump2016 https://t.co/hASWradHMe"""
1,@jcooper75: #DemDebate this debate stinks. CBS News major fail. @realDonaldTrump
1,@jaslohr_: @realDonaldTrump are you watching this circus?!? #DemDebate what a joke! #Trump2016
1,@TomRichey: Enough of these party debates. What I wanna see is a @SenSanders vs @realDonaldTrump one on one debate! That would be easy!
1,@redletter99: @realDonaldTrump I absolutely love this can't wait till u debate Clinton
1,@Oliviaand24: @realDonaldTrump TrumpOn America needs you in office Now! #MakeAmericaGreatAgain #Trump2016
1,Why won't President Obama use the term Islamic Terrorism? Isn't it now after all of this time and so much death about time!
1,Hillary and Sanders are not doing well but what is the failed former Mayor of Baltimore doing on that stage? O'Malley is a clown.
1,Wow Bernie Sanders just admitted that the real unemployment rate is 10% (it is actually over 20%) and for  African American youth - 51%.
1,I think everyone will like my new and very successful book Crippled America. Go get it and let me know what you think!
1,@tasteofaz: Poll: Trump Surges to 42% Nationally; â€˜Bad News for Marco Rubioâ€™ https://t.co/9IrLrlpjfM @realdonaldtrump  Great news!
1,@TejadaDennes: @realDonaldTrump Crippled America is an incredible book! People need to read truth. #HispanicsForTrump #DemocratsForTrump
1,@mnrosrnr: @realDonaldTrump the best book I've read in years Trump is right on every issue and has the best ideas a true economic genius
1,When will President Obama issue the words RADICAL ISLAMIC TERRORISM? He  can't say it and unless he will  the problem will not be solved!
1,.@realDonaldTrump on ISIS&amp;OIL FIELDS! Saying it for years! @AndersonCooper you should acknowledge this! #Trump2016 https://t.co/ocoB9WlP7R
1,I had a great time in Texas yesterday. A tremendous crowd of wonderful and enthusiastic people. Will be back soon!
1,We need strong tough and brilliant leadership now more than ever!  MAKE AMERICA GREAT AGAIN!
1,@thewatcher23579: One of Paris terrorist came as Syrian refugee. Donald Trump is right again. BOMB THEIR OIL - TAKE AWAY THEIR FUNDING
1,@mholsbunes: Donald Trump says tough gun control laws in Paris contributed to tragedy: https://t.co/ifVJmLw2Sx Presidential candidate??
1,@USATrumpDiva: Donald Trump surges in poll among likely Republican voters https://t.co/uZ5nZUuqKq
1,.@VanityFair Magazine is doing really poorly. It has gotten worse and worse over the years and has lost almost all of it's former allure!
1,I have watched sloppy Graydon Carter fail and close Spy Magazine and now am watching him fail at @VanityFair Magazine. He is a total loser!
1,Glad to see that @RondaRousey lost her championship fight last night. Was soundly beaten - not a nice person!
1,@Hturne:  @VanityFair  You're spot on! He tries 2b an intellectual elitist.The truth: he has a low IQ no imagination no creativity
1,@RealReagan0503: If you missed it here is the most popular link among people I follow https://t.co/lOppBvYMRy by @realDonaldTrump
1,@davenorthYV: Does anybody ever realize that HillaryClinton doesn't make eye contact with anyone even the camera. That's a sign of lying
1,@syoka68: Reading the comments of the leftists on here makes me nauseated. We SO NEED YOU MR. TRUMP! Make America Great Again
1,@Parker_Votes: We finally have a voice with  Letâ€™s do our part &amp; VOTE IN THE R PRIMARY 4 #Trump2016 #TrumpArmy https://t.co/fIl3hXOERS
1,@760_831: @DanSaltsman @realDonaldTrump @MichaelCohen212 @IvankaTrump i have faith he will win and save America
1,@760_831: @DanSaltsman @realDonaldTrump @MichaelCohen212 @IvankaTrump  I have faith he will win and save America
1,@peg4cats: @TerryLambert201 @realDonaldTrump you are so right. I only trust Trump to be tough on immigration
1,.@JohnLegere  @TMobile  John focus on running your company I think the service is terrible! Try hiring some good managers.
1,President Obama just told President Putin how important the Russian air strikes against ISIS have been. I TOLD YOU SO!
1,Tom Brady just did it again. He is not only a great guy he is without question the BEST quarterback!
1,@StreetR77:  @JohnLegere @TMobile didn't know he was CEO of tmobile I have T-Mobile it's pathetic dropped calls no service.
1,"@SarahPalinUSA: From St. Patrick's Cathedral NYC: blessings prayers and heartfelt concern for those in Paris.Twitter for Android,Remember I was the one who said attack the oil (ISIS source of wealth) a long time ago. Everyone scoffed now they're attacking the oil.Twitter for Android,Just landing in Knoxville Tennessee! Massive crowd expected! Will all have a great time despite serious subject matter.Twitter for Android,So many great polls like Reuters - big leads everywhere. New Hampshire really special! We will win big and MAKE AMERICA GREAT AGAIN!Twitter for Android,I along with almost everyone else have so little confidence in President Obama. He has a horrible attitude-a man who is resigned to defeatTwitter for Android,Refugees from Syria are now pouring into our great country. Who knows who they are - some could be ISIS. Is our president insane?Twitter for Android,I will be interviewed by  @seanhannity tonight at 10:00 on @FoxNews . Much much much to talk about!Twitter for Android,@Ashevillelaura: @realDonaldTrump @seanhannity @FoxNews Obama has no credibility on terrorist threats &amp; ISIS. Trump best to protect us"""
1,@KatrinaPierson: #MakeAmericaGreatAgain #Trump2016 https://t.co/Aja00L81uf  Katrina great job on @FoxNews last night!
1,Eight Syrians were just caught on the southern border trying to get into the U.S. ISIS maybe? I told you so. WE NEED A BIG &amp; BEAUTIFUL WALL!
1,The POLICE in Paris did a fantastic job. Very brave - not easy!
1,"The media must immediately stop calling ISIS leaders ""MASTERMINDS."" Call them instead thugs and losers. Young people must not go into ISIS!"
1,The media must denigrate ISIS at all levels or youth will continue to be drawn to it. These are low level degenerates NOT masterminds!
1,Going to South Carolina now great place SRO crowd. Iowa was amazing yesterday!
1,Just got back from South Carolina. Going to Alabama tomorrow!
1,.@Gracematters Thank you a very wise bet! Best wishes.
1,@GeraldSoelz: Awesome news. Keep your focus on the issues. You just might get more blue collar Democrats to vote for you than Reagan.
1,@Unicurls: @realDonaldTrump I'll be in attendance. #YUGE #MakeAmericaGreatAgain #bamaforTrump  Nice!
1,@meganweaver321: @realDonaldTrump Alabama loves you  Great!
1,@samsellars: @realDonaldTrump North Carolina. Come on down.  Will be there very soon!
1,@The2ndguardsUS: @realDonaldTrump ROLL TIDE
1,.@washingtonpost  @BretBaier  Please thank Charles Lane for his new found confidence. He has made a very good bet!
1,@smith_jere: @realDonaldTrump You are amazing Mr. Trump! Thank you!!!  So nice.
1,Looking forward to watching the legendary @BarbaraJWalters interview my family (and me) tonight on @ABC at 10:00. Many things to talk about!
1,"@mia_liner: @GSRPygmies  @realDonaldTrump Trump supporters are a very loyal breed! We see the truth only Trump can fix this mess we are inTwitter for Android,@JamesPWilson1: @realDonaldTrump When you become president we will avenge all of the innocents who isis killed"""
1,"@2timeslucky:  No one can take @realDonaldTrump down because it is the WILL of the people for him to win!Twitter for Android,@VincentKunicki: @realDonaldTrump @kimguilfoyle @FoxNews Long live Donald Trump our next Ronald Reagan!!! God bless you we need you"" Nice!"
1,@hotroddergirl: @realDonaldTrump trump 20/20 shows just what hard work and good family can do. Blue collar with you.
1,@Greg39529063:  @ABC2020 @ABC @BarbaraJWalters Watching now! Great! Always true to his word and the USA! A real leader! So nice to hear!!!
1,@ClassySnobbb: @realDonaldTrump AMAZING interview. You and your family will be great role models for America!!!  #MakeAmericaGreatAgain
1,@realkingrobbo: @realDonaldTrump @Greg39529063 @ABC2020 @ABC @BarbaraJWalters the best man for the job! Thanks!
